,UNITID,EFLEVEL,EFTOTAL
1379,165529,10,1994
1380,165556,10,27
1381,165574,10,1151
1382,165608,10,56
1383,165635,10,210
1384,165644,10,458
1385,165662,10,5670
1386,165671,10,2059
1387,165699,10,4254
1388,165750,10,98
1389,165802,10,1501
1390,165820,10,6296
1391,165866,10,4028
1392,165884,10,592
1393,165936,10,1610
1394,165945,10,1373
1395,165981,10,1544
1396,166018,10,717
1397,166027,10,30386
1398,166045,10,177
1399,166054,10,199
1400,166124,10,3035
1401,166133,10,3706
1402,166391,10,1527
1403,166407,10,195
1404,166452,10,3134
1405,166489,10,318
1406,166498,10,59
1407,166513,10,16770
1408,166629,10,31810
1409,166638,10,15810
1410,166647,10,3973
1411,166656,10,6321
1412,166674,10,1986
1413,166683,10,11920
1414,166692,10,1362
1415,166708,10,1394
1416,166717,10,951
1417,166805,10,48
1418,166823,10,5029
1419,166850,10,5688
1420,166869,10,1484
1421,166887,10,8280
1422,166911,10,276
1423,166939,10,2330
1424,166957,10,3204
1425,167039,10,15
1426,167057,10,784
1427,167093,10,529
1428,167215,10,1083
1429,167260,10,1354
1430,167288,10,933
1431,167297,10,151
1432,167312,10,4833
1433,167358,10,31159
1434,167376,10,4510
1435,167394,10,1332
1436,167464,10,42
1437,167525,10,2603
1438,167534,10,6930
1439,167598,10,2842
1440,167631,10,1631
1441,167677,10,120
1442,167729,10,6239
1443,167783,10,5053
1444,167792,10,312
1445,167835,10,2830
1446,167871,10,144
1447,167899,10,2785
1448,167905,10,4561
1449,167987,10,7759
1450,167996,10,2584
1451,168005,10,6697
1452,168032,10,21
1453,168148,10,13274
1454,168218,10,2418
1455,168227,10,4018
1456,168254,10,3574
1457,168263,10,4555
1458,168281,10,1778
1459,168342,10,2168
1460,168421,10,7353
1461,168430,10,5611
1462,168528,10,1760
1463,168546,10,1354
1464,168555,10,32
1465,168573,10,689
1466,168591,10,1273
1467,168607,10,1530
1468,168740,10,2837
1469,168786,10,1295
1470,168847,10,3898
1471,168883,10,1996
1472,168892,10,104
1473,169080,10,3364
1474,169099,10,307
1475,169187,10,103
1476,169220,10,176
1477,169248,10,14399
1478,169275,10,6482
1479,169284,10,285
1480,169327,10,1040
1481,169363,10,1351
1482,169424,10,119
1483,169442,10,1459
1484,169479,10,4848
1485,169503,10,263
1486,169521,10,7646
1487,169576,10,141
1488,169655,10,1645
1489,169716,10,5528
1490,169761,10,547
1491,169798,10,13324
1492,169813,10,48
1493,169910,10,9918
1494,169974,10,1215
1495,169983,10,1605
1496,169992,10,844
1497,170000,10,954
1498,170037,10,1735
1499,170055,10,12142
1500,170082,10,22269
1501,170091,10,130
1502,170240,10,11239
1503,170286,10,1823
1504,170301,10,3368
1505,170444,10,4975
1506,170532,10,1196
1507,170541,10,6320
1508,170550,10,3734
1509,170587,10,1538
1510,170611,10,100
1511,170620,10,2904
1512,170639,10,1669
1513,170657,10,9207
1514,170675,10,3260
1515,170736,10,35
1516,170790,10,15983
1517,170806,10,2054
1518,170967,10,1173
1519,170976,10,52065
1520,171012,10,82
1521,171100,10,51316
1522,171128,10,7313
1523,171137,10,8035
1524,171146,10,6130
1525,171155,10,3416
1526,171225,10,2250
1527,171234,10,1587
1528,171304,10,3518
1529,171395,10,1540
1530,171456,10,7197
1531,171483,10,3146
1532,171492,10,2360
1533,171535,10,13831
1534,171571,10,15922
1535,171599,10,973
1536,171775,10,52
1537,171881,10,153
1538,171988,10,96
1539,171997,10,153
1540,172015,10,87
1541,172033,10,357
1542,172051,10,6889
1543,172200,10,7596
1544,172264,10,1832
1545,172291,10,3105
1546,172307,10,1953
1547,172334,10,2390
1548,172422,10,118
1549,172477,10,451
1550,172495,10,269
1551,172608,10,1134
1552,172617,10,10756
1553,172635,10,12554
1554,172644,10,23553
1555,172671,10,1028
1556,172680,10,84
1557,172699,10,16693
1558,172705,10,424
1559,172866,10,118
1560,172918,10,3038
1561,172954,10,1822
1562,172963,10,7843
1563,173045,10,3161
1564,173063,10,3591
1565,173115,10,901
1566,173124,10,3926
1567,173142,10,902
1568,173160,10,3521
1569,173203,10,4532
1570,173258,10,2069
1571,173300,10,1868
1572,173328,10,5854
1573,173416,10,2662
1574,173452,10,860
1575,173461,10,4001
1576,173559,10,5414
1577,173638,10,3438
1578,173647,10,1952
1579,173665,10,2432
1580,173683,10,159
1581,173708,10,3891
1582,173735,10,3020
1583,173744,10,608
1584,173799,10,3689
1585,173896,10,348
1586,173902,10,2142
1587,173911,10,2652
1588,173920,10,14709
1589,173957,10,1480
1590,174020,10,6005
1591,174066,10,54890
1592,174075,10,2518
1593,174127,10,824
1594,174136,10,6269
1595,174154,10,752
1596,174190,10,56
1597,174233,10,9350
1598,174251,10,1020
1599,174321,10,108
1600,174358,10,4410
1601,174376,10,5195
1602,174428,10,9620
1603,174437,10,984
1604,174473,10,2477
1605,174491,10,3262
1606,174507,10,1032
1607,174525,10,117
1608,174570,10,1913
1609,174738,10,4714
1610,174747,10,1451
1611,174756,10,3565
1612,174783,10,10514
1613,174792,10,1624
1614,174817,10,3831
1615,174844,10,3074
1616,174862,10,1727
1617,174899,10,2979
1618,174914,10,9121
1619,174978,10,157
1620,175005,10,3533
1621,175014,10,8823
1622,175041,10,5155
1623,175078,10,7324
1624,175120,10,270
1625,175139,10,244
1626,175227,10,1424
1627,175236,10,2855
1628,175263,10,2020
1629,175272,10,6058
1630,175281,10,1217
1631,175315,10,8248
1632,175342,10,2894
1633,175421,10,3616
1634,175430,10,971
1635,175494,10,105
1636,175519,10,1808
1637,175573,10,2834
1638,175616,10,2716
1639,175643,10,2523
1640,175652,10,3642
1641,175698,10,22
1642,175722,10,33
1643,175786,10,9332
1644,175810,10,4959
1645,175829,10,4937
1646,175856,10,6564
1647,175883,10,4305
1648,175935,10,2556
1649,175980,10,626
1650,176008,10,2037
1651,176017,10,24043
1652,176035,10,2227
1653,176044,10,2196
1654,176053,10,4087
1655,176062,10,51
1656,176071,10,8091
1657,176080,10,22657
1658,176169,10,3338
1659,176178,10,7520
1660,176239,10,5620
1661,176318,10,429
1662,176336,10,69
1663,176354,10,1752
1664,176372,10,13110
1665,176406,10,725
1666,176433,10,60
1667,176451,10,163
1668,176479,10,5448
1669,176600,10,83
1670,176628,10,1733
1671,176664,10,377
1672,176716,10,120
1673,176770,10,795
1674,176789,10,262
1675,176798,10,212
1676,176910,10,183
1677,176947,10,1017
1678,176965,10,12788
1679,176983,10,39
1680,177038,10,588
1681,177065,10,6046
1682,177083,10,41
1683,177092,10,600
1684,177117,10,266
1685,177126,10,607
1686,177135,10,3865
1687,177144,10,1069
1688,177214,10,1596
1689,177250,10,2638
1690,177278,10,85
1691,177302,10,488
1692,177339,10,2157
1693,177418,10,874
1694,177436,10,24
1695,177472,10,11036
1696,177542,10,441
1697,177551,10,1098
1698,177588,10,60
1699,177603,10,108
1700,177676,10,3769
1701,177685,10,149
1702,177719,10,499
1703,177746,10,789
1704,177816,10,75
1705,177834,10,3629
1706,177931,10,22
1707,177940,10,1799
1708,177968,10,7288
1709,177977,10,2259
1710,177986,10,1582
1711,177995,10,12994
1712,178059,10,9883
1713,178077,10,88
1714,178183,10,151
1715,178208,10,3840
1716,178217,10,2389
1717,178244,10,5641
1718,178341,10,4090
1719,178369,10,1619
1720,178387,10,3817
1721,178396,10,31013
1722,178402,10,15277
1723,178411,10,7156
1724,178420,10,14800
1725,178448,10,4997
1726,178518,10,172
1727,178527,10,62
1728,178615,10,3636
1729,178624,10,9664
1730,178679,10,701
1731,178697,10,1427
1732,178721,10,6634
1733,178767,10,95
1734,178828,10,14
1735,178891,10,1696
1736,178989,10,303
1737,179043,10,3496
1738,179159,10,17202
1739,179195,10,32
1740,179265,10,631
1741,179308,10,14627
1742,179317,10,100
1743,179326,10,2155
1744,179344,10,1726
1745,179511,10,108
1746,179539,10,3754
1747,179548,10,532
1748,179557,10,9686
1749,179566,10,23418
1750,179645,10,2682
1751,179715,10,1847
1752,179812,10,2048
1753,179867,10,16500
1754,179894,10,7606
1755,179946,10,593
1756,179955,10,886
1757,179964,10,1729
1758,179991,10,35
1759,180054,10,282
1760,180063,10,13
1761,180081,10,699
1762,180090,10,62
1763,180106,10,1103
1764,180151,10,406
1765,180160,10,242
1766,180179,10,4092
1767,180197,10,2201
1768,180203,10,133
1769,180212,10,534
1770,180249,10,1318
1771,180258,10,677
1772,180276,10,1485
1773,180328,10,378
1774,180373,10,670
1775,180416,10,1622
1776,180461,10,16960
1777,180489,10,10327
1778,180522,10,1021
1779,180595,10,991
1780,180647,10,648
1781,180692,10,1458
1782,180814,10,14476
1783,180832,10,1078
1784,180878,10,746
1785,180902,10,6862
1786,180948,10,2205
1787,180957,10,72
1788,180984,10,3423
1789,181002,10,8255
1790,181020,10,1948
1791,181127,10,1011
1792,181145,10,25
1793,181190,10,98
1794,181215,10,6017
1795,181297,10,1040
1796,181303,10,15964
1797,181312,10,2066
1798,181330,10,1557
1799,181394,10,15015
1800,181419,10,624
1801,181428,10,3786
1802,181446,10,1690
1803,181464,10,23986
1804,181491,10,5595
1805,181534,10,1638
1806,181543,10,23
1807,181604,10,733
1808,181640,10,9799
1809,181738,10,635
1810,181765,10,259
1811,181783,10,4807
1812,181817,10,1508
1813,181853,10,585
1814,181880,10,213
1815,182005,10,29081
1816,182148,10,545
1817,182281,10,31094
1818,182290,10,21778
1819,182306,10,2936
1820,182500,10,10006
1821,182564,10,4188
1822,182634,10,950
1823,182670,10,6746
1824,182704,10,82
1825,182722,10,168
1826,182795,10,1637
1827,182829,10,685
1828,182892,10,93
1829,182917,10,58
1830,182980,10,2856
1831,183026,10,184099
1832,183035,10,24
1833,183044,10,13626
1834,183062,10,2846
1835,183071,10,748
1836,183080,10,3839
1837,183099,10,2613
1838,183105,10,508
1839,183114,10,674
1840,183123,10,695
1841,183132,10,2012
1842,183141,10,1262
1843,183150,10,1440
1844,183202,10,61
1845,183211,10,2879
1846,183239,10,2078
1847,183248,10,96
1848,183257,10,1326
1849,183275,10,95
1850,183488,10,874
1851,183600,10,35
1852,183655,10,4273
1853,183725,10,404
1854,183743,10,11801
1855,183789,10,2007
1856,183804,10,8824
1857,183822,10,910
1858,183859,10,9916
1859,183877,10,6547
1860,183910,10,1864
1861,183938,10,7591
1862,183974,10,1453
1863,183983,10,54
1864,184056,10,586
1865,184092,10,735
1866,184180,10,6069
1867,184205,10,2557
1868,184348,10,2226
1869,184427,10,324
1870,184481,10,6790
1871,184506,10,113
1872,184603,10,7607
1873,184612,10,2236
1874,184694,10,2778
1875,184746,10,134
1876,184773,10,1910
1877,184782,10,19660
1878,184791,10,5390
1879,184816,10,125
1880,184959,10,929
1881,184968,10,181
1882,184995,10,7229
1883,185129,10,5833
1884,185262,10,13352
1885,185396,10,1648
1886,185466,10,381
1887,185509,10,6219
1888,185536,10,11471
1889,185572,10,4981
1890,185590,10,22570
1891,185679,10,572
1892,185721,10,456
1893,185758,10,131
1894,185767,10,229
1895,185828,10,13007
1896,185873,10,7429
1897,185970,10,113
1898,186016,10,464
1899,186034,10,5165
1900,186052,10,996
1901,186122,10,287
1902,186131,10,8922
1903,186186,10,206
1904,186201,10,5521
1905,186274,10,185
1906,186283,10,4083
1907,186371,10,5776
1908,186380,10,50617
1909,186399,10,10809
1910,186405,10,15
1911,186423,10,53
1912,186432,10,3673
1913,186469,10,1094
1914,186584,10,9494
1915,186593,10,174
1916,186618,10,1009
1917,186645,10,6587
1918,186867,10,8842
1919,186876,10,8788
1920,186900,10,78
1921,187000,10,500
1922,187046,10,7587
1923,187134,10,7652
1924,187198,10,8081
1925,187444,10,9426
1926,187505,10,538
1927,187532,10,19067
1928,187596,10,1544
1929,187620,10,6849
1930,187639,10,2328
1931,187648,10,5386
1932,187666,10,2044
1933,187745,10,831
1934,187897,10,2814
1935,187903,10,2118
1936,187912,10,459
1937,187958,10,1677
1938,187967,10,1713
1939,187976,10,376
1940,187985,10,22700
1941,187994,10,1088
1942,188003,10,1171
1943,188021,10,834
1944,188030,10,14779
1945,188049,10,1309
1946,188058,10,1310
1947,188100,10,6196
1948,188137,10,3478
1949,188182,10,1034
1950,188207,10,249
1951,188216,10,233
1952,188225,10,854
1953,188261,10,482
1954,188289,10,61
1955,188304,10,3570
1956,188340,10,1212
1957,188429,10,7406
1958,188438,10,2723
1959,188517,10,224
1960,188526,10,875
1961,188535,10,628
1962,188580,10,834
1963,188641,10,1843
1964,188650,10,156
1965,188669,10,88
1966,188678,10,225
1967,188687,10,282
1968,188854,10,1511
1969,188890,10,1300
1970,188915,10,29
1971,188942,10,289
1972,189015,10,597
1973,189088,10,2922
1974,189097,10,3353
1975,189219,10,161
1976,189228,10,1902
1977,189255,10,107
1978,189273,10,83
1979,189282,10,273
1980,189404,10,75
1981,189413,10,479
1982,189468,10,149
1983,189477,10,140
1984,189501,10,1174
1985,189547,10,5429
1986,189565,10,471
1987,189583,10,1840
1988,189592,10,333
1989,189705,10,2545
1990,189714,10,328
1991,189811,10,945
1992,189839,10,3451
1993,189857,10,918
1994,189990,10,728
1995,190008,10,50
1996,190044,10,3603
1997,190053,10,1015
1998,190071,10,112
1999,190080,10,63
2000,190099,10,3146
2001,190114,10,663
2002,190150,10,35279
2003,190169,10,1696
2004,190239,10,147
2005,190318,10,213
2006,190372,10,983
2007,190415,10,26264
2008,190424,10,1390
2009,190442,10,3637
2010,190451,10,179
2011,190503,10,3104
2012,190512,10,19698
2013,190521,10,18225
2014,190530,10,6465
2015,190549,10,13935
2016,190558,10,10736
2017,190567,10,15012
2018,190576,10,9116
2019,190585,10,5526
2020,190594,10,22879
2021,190600,10,13510
2022,190619,10,19070
2023,190628,10,13998
2024,190637,10,12894
2025,190646,10,3846
2026,190655,10,13767
2027,190664,10,16481
2028,190673,10,10251
2029,190682,10,681
2030,190691,10,6161
2031,190707,10,19
2032,190716,10,2544
2033,190725,10,2625
2034,190752,10,57
2035,190761,10,1378
2036,190840,10,6387
2037,190956,10,132
2038,190983,10,657
2039,191083,10,7618
2040,191126,10,8108
2041,191199,10,5457
2042,191205,10,723
2043,191241,10,16153
2044,191302,10,1761
2045,191311,10,313
2046,191339,10,4288
2047,191515,10,2048
2048,191533,10,1113
2049,191597,10,722
2050,191612,10,1863
2051,191621,10,973
2052,191630,10,1669
2053,191649,10,10393
2054,191676,10,1014
2055,191719,10,9443
2056,191728,10,1042
2057,191931,10,3720
2058,191940,10,160
2059,191959,10,53
2060,191968,10,4828
2061,191986,10,3772
2062,192004,10,251
2063,192022,10,2252
2064,192040,10,316
2065,192110,10,1028
2066,192165,10,206
2067,192192,10,1284
2068,192271,10,1371
2069,192323,10,3154
2070,192448,10,16322
2071,192484,10,47
2072,192509,10,367
2073,192624,10,129
2074,192688,10,465
2075,192703,10,3495
2076,192712,10,1097
2077,192749,10,2379
2078,192785,10,752
2079,192800,10,10
2080,192819,10,6452
2081,192864,10,1648
2082,192961,10,125
2083,192970,10,12
2084,193016,10,8774
2085,193052,10,538
2086,193061,10,42
2087,193070,10,66
2088,193201,10,385
2089,193247,10,121
2090,193265,10,69
2091,193283,10,5762
2092,193292,10,4970
2093,193308,10,7924
2094,193326,10,8530
2095,193353,10,2246
2096,193380,10,115
2097,193399,10,3202
2098,193405,10,1234
2099,193478,10,11984
2100,193584,10,2439
2101,193609,10,71
2102,193654,10,9434
2103,193751,10,528
2104,193821,10,1056
2105,193830,10,1470
2106,193858,10,281
2107,193894,10,50
2108,193900,10,57335
2109,193946,10,4217
2110,193973,10,4221
2111,193991,10,42
2112,194028,10,1615
2113,194073,10,349
2114,194091,10,6757
2115,194116,10,593
2116,194189,10,94
2117,194222,10,8112
2118,194240,10,5372
2119,194310,10,14092
2120,194392,10,597
2121,194435,10,67
2122,194499,10,846
2123,194569,10,137
2124,194578,10,5232
2125,194657,10,276
2126,194666,10,511
2127,194693,10,48
2128,194718,10,81
2129,194736,10,161
2130,194763,10,601
2131,194824,10,7024
2132,194958,10,1619
2133,195003,10,16863
2134,195030,10,12160
2135,195049,10,286
2136,195058,10,5763
2137,195067,10,342
2138,195128,10,2064
2139,195155,10,171
2140,195164,10,2603
2141,195173,10,3552
2142,195191,10,283
2143,195216,10,2089
2144,195234,10,2538
2145,195243,10,1950
2146,195289,10,132
2147,195304,10,1743
2148,195322,10,3884
2149,195438,10,151
2150,195474,10,3623
2151,195526,10,2776
2152,195544,10,4050
2153,195580,10,90
2154,195702,10,146
2155,195720,10,3674
2156,195784,10,661
2157,195809,10,19691
2158,195988,10,1809
2159,196006,10,3749
2160,196015,10,2919
2161,196024,10,2777
2162,196033,10,1792
2163,196042,10,9541
2164,196051,10,2040
2165,196060,10,16880
2166,196079,10,18456
2167,196088,10,31889
2168,196097,10,25865
2169,196103,10,2737
2170,196112,10,2704
2171,196121,10,6931
2172,196130,10,6470
2173,196149,10,6780
2174,196158,10,3220
2175,196167,10,3928
2176,196176,10,7420
2177,196185,10,5514
2178,196194,10,6756
2179,196200,10,2751
2180,196219,10,3229
2181,196228,10,394
2182,196237,10,4449
2183,196246,10,4417
2184,196255,10,2204
2185,196264,10,9545
2186,196291,10,1350
2187,196307,10,1286
2188,196389,10,1160
2189,196413,10,22948
2190,196431,10,353
2191,196440,10,18
2192,196468,10,4392
2193,196565,10,4720
2194,196583,10,73
2195,196592,10,11953
2196,196653,10,1104
2197,196680,10,14477
2198,196699,10,3001
2199,196866,10,2082
2200,196884,10,220
2201,197018,10,2006
2202,197027,10,961
2203,197036,10,4508
2204,197045,10,3733
2205,197133,10,2456
2206,197142,10,545
2207,197151,10,4016
2208,197197,10,1932
2209,197221,10,105
2210,197230,10,357
2211,197285,10,891
2212,197294,10,9031
2213,197337,10,55
2214,197531,10,549
2215,197601,10,166
2216,197647,10,152
2217,197674,10,270
2218,197692,10,96
2219,197708,10,6826
2220,197735,10,1148
2221,197744,10,222
2222,197814,10,2582
2223,197850,10,3548
2224,197869,10,21253
2225,197887,10,6297
2226,197911,10,1259
2227,197966,10,1785
2228,197984,10,1650
2229,197993,10,195
2230,198011,10,990
2231,198039,10,2822
2232,198066,10,787
2233,198084,10,1845
2234,198109,10,753
2235,198118,10,3764
2236,198136,10,5115
2237,198154,10,14119
2238,198206,10,1579
2239,198215,10,1241
2240,198233,10,4413
2241,198251,10,5574
2242,198260,10,18446
2243,198303,10,708
2244,198321,10,1890
2245,198330,10,3457
2246,198367,10,2851
2247,198376,10,3959
2248,198385,10,1904
2249,198419,10,17112
2250,198455,10,4354
2251,198464,10,26785
2252,198491,10,1036
2253,198507,10,2165
2254,198516,10,7207
2255,198534,10,10877
2256,198543,10,6847
2257,198552,10,8716
2258,198561,10,3125
2259,198570,10,5871
2260,198598,10,898
2261,198613,10,1208
2262,198622,10,10443
2263,198640,10,1013
2264,198668,10,1260
2265,198677,10,33
2266,198695,10,6052
2267,198710,10,1810
2268,198729,10,1376
2269,198756,10,1102
2270,198774,10,4680
2271,198808,10,839
2272,198817,10,2387
2273,198835,10,2230
2274,198844,10,129
2275,198862,10,814
2276,198871,10,413
2277,198899,10,1049
2278,198905,10,819
2279,198914,10,863
2280,198923,10,1203
2281,198950,10,1576
2282,198969,10,1768
2283,198978,10,152
2284,198987,10,3617
2285,199005,10,33
2286,199023,10,1085
2287,199032,10,932
2288,199069,10,2128
2289,199078,10,154
2290,199087,10,2425
2291,199102,10,13885
2292,199111,10,2925
2293,199120,10,32234
2294,199139,10,30298
2295,199148,10,17743
2296,199157,10,7965
2297,199184,10,1074
2298,199193,10,37323
2299,199209,10,1345
2300,199218,10,17987
2301,199263,10,379
2302,199272,10,730
2303,199281,10,7630
2304,199306,10,954
2305,199324,10,1250
2306,199333,10,7371
2307,199412,10,1846
2308,199421,10,2648
2309,199449,10,2411
2310,199458,10,177
2311,199467,10,591
2312,199476,10,1989
2313,199485,10,1777
2314,199494,10,6862
2315,199582,10,943
2316,199607,10,519
2317,199625,10,1680
2318,199634,10,3824
2319,199643,10,962
2320,199689,10,179
2321,199698,10,832
2322,199722,10,1397
2323,199731,10,2109
2324,199740,10,2527
2325,199759,10,2926
2326,199768,10,2758
2327,199786,10,3739
2328,199795,10,969
2329,199838,10,2841
2330,199847,10,9121
2331,199856,10,22763
2332,199865,10,797
2333,199883,10,134
2334,199892,10,2883
2335,199908,10,1791
2336,199926,10,2405
2337,199953,10,1751
2338,199962,10,3322
2339,199971,10,74
2340,199980,10,36
