yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
17292024,1729,2024,CA0491200,CA0491200,,N,N,,I,CSP: SONOMA-MENDOCINO ,CA DEPT OF PARKS RECREATION RUSSIAN RIVER,California State Parks:,Sonoma-Mendocino ,A,6,California,CA,CA,9,Pacific,4,West,Region IV,Other State Agency,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,2021-01-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,N,SONOMA,"Santa Rosa-Petaluma, CA",Y,Y,Y
17312024,1731,2024,CA0491400,CA0491400,,N,N,,I,SONOMA COUNTY JUNIOR COLLEGE,SANTA ROSA JUNIOR COLLEGE CAMPUS POL SANTA ROSA,Sonoma County Junior College,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,University or College,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,4,14,1,10,11,0,0,2021-01-01,2022-05-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,SONOMA,"Santa Rosa-Petaluma, CA",Y,Y,Y
17322024,1732,2024,CA0491300,CA0491300,,N,N,,I,WINDSOR,WINDSOR,Windsor,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,25660,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,N,,,,,,,,,2021-01-01,2021-05-01,2021-05-01,2021-05-01,2023-11-01,2023-11-01,N,SONOMA,"Santa Rosa-Petaluma, CA",Y,Y,Y
17362024,1736,2024,CA0500100,CA0500100,,N,N,,I,CERES,CERES PD,Ceres,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,48107,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,43,4,47,3,13,16,1.0,1.3,2021-01-01,2022-08-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,STANISLAUS,"Modesto, CA",Y,Y,Y
17372024,1737,2024,CA0500200,CA0500200,,N,N,,I,MODESTO,MODESTO PD,Modesto,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,218990,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,165,43,208,16,103,119,0.8,1.5,2021-01-01,2022-01-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,STANISLAUS,"Modesto, CA",Y,Y,Y
17382024,1738,2024,CA0500300,CA0500300,,N,N,,I,NEWMAN,NEWMAN PD,Newman,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,12146,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,11,0,11,1,3,4,1.0,1.2,2021-01-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,STANISLAUS,"Modesto, CA",Y,Y,Y
17392024,1739,2024,CA0500400,CA0500400,,N,N,,I,OAKDALE,OAKDALE PD,Oakdale,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,22988,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,19,0,19,5,14,19,1.0,1.7,2021-01-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,STANISLAUS,"Modesto, CA",Y,Y,Y
17422024,1742,2024,CA0500700,CA0500700,,N,N,,I,TURLOCK,TURLOCK PD,Turlock,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,71886,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,71,8,79,7,41,48,1.1,1.8,2021-01-01,2022-09-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,N,STANISLAUS,"Modesto, CA",Y,Y,Y
17452024,1745,2024,CA0501000,CA0501000,,N,N,,I,CA ST UN: STANISLAUS,CALIFORNIA STATE COLLEGE PD TURLOCK,California State University:,Stanislaus,A,6,California,CA,CA,9,Pacific,4,West,Region IV,University or College,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,3,12,2,6,8,0,0,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,STANISLAUS,"Modesto, CA",Y,Y,Y
17522024,1752,2024,CA0510000,CA0510000,,N,N,,I,SUTTER,SUTTER CO SO YUBA CITY,Sutter,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,30846,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,85,2,87,23,27,50,3.5,4.4,2021-01-01,2023-09-01,2023-09-01,2023-09-01,2023-09-01,2023-09-01,N,SUTTER,"Yuba City, CA",Y,Y,Y
17542024,1754,2024,CA0510200,CA0510200,,N,N,,I,YUBA CITY,YUBA CITY PD,Yuba City,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,68200,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,58,3,61,6,23,29,0.9,1.3,2021-01-01,2021-12-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,SUTTER,"Yuba City, CA",Y,Y,Y
17572024,1757,2024,CA0520000,CA0520000,,N,N,,I,TEHAMA,TEHAMA CO SO RED BLUFF,Tehama,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,43349,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,54,9,63,14,22,36,1.6,2.3,2021-01-01,2021-04-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,TEHAMA,Not Specified,Y,Y,Y
17582024,1758,2024,CA0520100,CA0520100,,N,N,,I,CORNING,CORNING PD,Corning,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,8020,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,0,11,2,8,10,1.6,2.6,2021-01-01,2021-06-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,TEHAMA,Not Specified,Y,Y,Y
17592024,1759,2024,CA0520200,CA0520200,,N,N,,I,RED BLUFF,RED BLUFF PD,Red Bluff,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,14329,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,19,5,24,3,12,15,1.5,2.7,2021-01-01,2021-05-01,2021-05-01,2021-05-01,2022-07-01,2022-07-01,N,TEHAMA,Not Specified,Y,Y,Y
17632024,1763,2024,CA0530000,CA0530000,,N,N,,I,TRINITY,TRINITY CO SO WEAVERVILLE,Trinity,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,15788,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,27,0,27,5,4,9,2.0,2.3,2021-01-01,2022-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,TRINITY,Not Specified,Y,Y,Y
17672024,1767,2024,CA0540000,CA0540000,,N,N,,I,TULARE,TULARE CO SO VISALIA,Tulare,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,141574,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,419,72,491,76,182,258,3.5,5.3,2021-01-01,2023-01-01,2023-08-01,2023-08-01,2023-08-01,2023-08-01,N,TULARE,"Visalia, CA",Y,Y,Y
17682024,1768,2024,CA0540100,CA0540100,,N,N,,I,DINUBA,DINUBA PD,Dinuba,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,26230,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,34,5,39,2,8,10,1.4,1.9,2021-01-01,2021-02-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,TULARE,"Visalia, CA",Y,Y,Y
17692024,1769,2024,CA0540200,CA0540200,,N,N,,I,EXETER,EXETER PD,Exeter,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,10167,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,11,0,11,3,2,5,1.4,1.6,2021-01-01,2022-10-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,TULARE,"Visalia, CA",Y,Y,Y
17702024,1770,2024,CA0540300,CA0540300,,N,N,,I,FARMERSVILLE,FARMERSVILLE PD,Farmersville,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,10192,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,14,0,14,3,2,5,1.7,1.9,2021-01-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,N,TULARE,"Visalia, CA",Y,Y,Y
17712024,1771,2024,CA0540400,CA0540400,,N,N,,I,LINDSAY,LINDSAY PD,Lindsay,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,12449,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,15,1,16,0,3,3,1.2,1.5,2021-01-01,2022-10-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,TULARE,"Visalia, CA",Y,Y,Y
17722024,1772,2024,CA0540500,CA0540500,,N,N,,I,PORTERVILLE,PORTERVILLE PD,Porterville,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,62891,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,58,9,67,14,25,39,1.1,1.7,2021-01-01,2021-01-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,TULARE,"Visalia, CA",Y,Y,Y
17732024,1773,2024,CA0540600,CA0540600,,N,N,,I,TULARE,TULARE PD,Tulare,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,71689,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,60,8,68,9,27,36,1.0,1.5,2021-01-01,2021-02-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,TULARE,"Visalia, CA",Y,Y,Y
17742024,1774,2024,CA0540700,CA0540700,,N,N,,I,VISALIA,VISALIA PD,Visalia,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,146090,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,135,14,149,17,58,75,1.0,1.5,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,TULARE,"Visalia, CA",Y,Y,Y
17752024,1775,2024,CA0540800,CA0540800,,N,N,,I,WOODLAKE,WOODLAKE PD,Woodlake,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,7970,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,0,10,2,2,4,1.5,1.8,2021-01-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,N,TULARE,"Visalia, CA",Y,Y,Y
17782024,1778,2024,CA0541100,CA0541100,,N,N,,I,COLLEGE OF THE SEQUOIAS,COLLEGE OF SEQUOIAS PD VISALIA,College of the Sequoias,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,University or College,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,1,1,2,0,0,2021-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,TULARE,"Visalia, CA",Y,Y,Y
17812024,1781,2024,CA0550000,CA0550000,,N,N,,I,TUOLUMNE,TUOLUMNE CO SO SONORA,Tuolumne,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,49814,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,58,31,89,7,37,44,1.3,2.7,2021-01-01,2022-03-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,TUOLUMNE,Not Specified,Y,Y,Y
17822024,1782,2024,CA0550100,CA0550100,,N,N,,I,SONORA,SONORA PD,Sonora,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,4889,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,2,13,1,6,7,2.5,4.1,2021-01-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,TUOLUMNE,Not Specified,Y,Y,Y
17852024,1785,2024,CA0560000,CA0560000,,N,N,,I,VENTURA,VENTURA CO SO VENTURA,Ventura,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,103270,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,682,176,858,107,321,428,7.6,12.5,2021-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
17862024,1786,2024,CA0560100,CA0560100,,N,N,,I,CAMARILLO,CAMARILLO PD,Camarillo,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,69115,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,N,,,,,,,,,2021-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
17872024,1787,2024,CA0560200,CA0560200,,N,N,,I,FILLMORE,FILLMORE PD,Fillmore,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,17428,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2021-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
17882024,1788,2024,CA0560300,CA0560300,,N,N,,I,OJAI,OJAI PD,Ojai,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,7412,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2021-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
17892024,1789,2024,CA0560400,CA0560400,,N,N,,I,OXNARD,OXNARD PD,Oxnard,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,197361,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,187,58,245,28,69,97,1.1,1.7,2021-01-01,2022-12-01,2023-05-01,2023-05-01,2023-05-01,2023-05-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
17902024,1790,2024,CA0560500,CA0560500,,N,N,,I,PORT HUENEME,PORT HUENEME PD,Port Hueneme,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,20969,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,22,3,25,2,9,11,1.1,1.7,2021-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
17912024,1791,2024,CA0560600,CA0560600,,N,N,,I,SANTA PAULA,SANTA PAULA PD,Santa Paula,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,32139,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,24,4,28,2,10,12,0.8,1.2,2021-01-01,2021-02-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
17922024,1792,2024,CA0560700,CA0560700,,N,N,,I,THOUSAND OAKS,THOUSAND OAKS PD,Thousand Oaks,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,122363,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,N,,,,,,,,,2021-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
17932024,1793,2024,CA0560800,CA0560800,,N,N,,I,VENTURA,VENTURA PD,Ventura,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,108543,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,115,4,119,15,47,62,1.2,1.7,2021-01-01,2022-07-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
17942024,1794,2024,CA0560900,CA0560900,,N,N,,I,SIMI VALLEY,SIMI VALLEY PD,Simi Valley,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,124707,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,106,10,116,10,48,58,0.9,1.4,2021-01-01,2022-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
17962024,1796,2024,CA0561300,CA0561300,,N,N,,I,CSP: ANGELES,DEPT PARKS REC SANTA MONICA MTNS NEWBURY PARK,California State Parks:,Angeles,A,6,California,CA,CA,9,Pacific,4,West,Region IV,Other State Agency,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,2021-01-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
17972024,1797,2024,CA056140X,CA0561400,,N,N,,I,MOORPARK,MOORPARK,Moorpark,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,35312,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,N,,,,,,,,,2021-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,2024-01-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
17982024,1798,2024,CA0561500,CA0561500,,N,N,,I,CSP: CHANNEL COAST,DEPT OF PARKS & REC CHANNEL COAST VENTURA,California State Parks:,Channel Coast,A,6,California,CA,CA,9,Pacific,4,West,Region IV,Other State Agency,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,2021-01-01,2021-02-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
18002024,1800,2024,CA0561700,CA0561700,,N,N,,I,CSP: GREAT BASIN,CA DEP PARKS & REC HUNGRY VALLEY DIST LEBEC,California State Parks:,Great Basin,A,6,California,CA,CA,9,Pacific,4,West,Region IV,Other State Agency,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,2021-01-01,2021-03-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
18022024,1802,2024,CA0562200,CA0562200,,N,N,,I,CA ST UN: CHANNEL ISLNDS,CA STATE UNIVERSITY CHANNEL ISLANDS PD,California State University:,Channel Islands,A,6,California,CA,CA,9,Pacific,4,West,Region IV,University or College,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,2,12,3,3,6,0,0,2021-01-01,2022-04-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,VENTURA,"Oxnard-Thousand Oaks-Ventura, CA",Y,Y,Y
18072024,1807,2024,CA0570100,CA0570100,,N,N,,I,DAVIS,DAVIS PD,Davis,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,65483,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,46,6,52,7,18,25,0.8,1.2,2021-01-01,2021-11-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,YOLO,"Sacramento-Roseville-Folsom, CA",Y,Y,Y
18092024,1809,2024,CA0570300,CA0570300,,N,N,,I,WOODLAND,WOODLAND PD,Woodland,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,61177,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,49,4,53,10,19,29,1.0,1.3,2021-01-01,2021-05-01,2021-05-01,2021-05-01,2021-05-01,2021-05-01,N,YOLO,"Sacramento-Roseville-Folsom, CA",Y,Y,Y
18102024,1810,2024,CA0570400,CA0570400,,N,N,,I,WEST SACRAMENTO,WEST SACRAMENTO PD WEST SACRAMENTO,West Sacramento,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,56536,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,61,3,64,6,26,32,1.2,1.7,2021-01-01,2022-05-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,N,YOLO,"Sacramento-Roseville-Folsom, CA",Y,Y,Y
18132024,1813,2024,CA0579700,CA0579700,,N,N,,I,UN OF CA: DAVIS,UNIVERSITY OF CALIFORNIA PD DAVIS,University of California:,Davis,A,6,California,CA,CA,9,Pacific,4,West,Region IV,University or College,0,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,35,23,58,11,20,31,0,0,2021-01-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,2021-06-01,N,YOLO,"Sacramento-Roseville-Folsom, CA",Y,Y,Y
18162024,1816,2024,CA0580000,CA0580000,,N,N,,I,YUBA,YUBA CO SO MARYSVILLE,Yuba,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,County,71700,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,114,6,120,21,34,55,1.9,2.4,2021-01-01,2024-03-01,2024-03-01,2024-03-01,2024-03-01,2024-03-01,N,YUBA,"Yuba City, CA",Y,Y,Y
18172024,1817,2024,CA0580100,CA0580100,,N,N,,I,MARYSVILLE,MARYSVILLE PD,Marysville,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,12616,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,14,1,15,1,9,10,1.2,2.0,2021-01-01,2022-03-01,2022-03-01,2022-03-01,2022-03-01,2022-03-01,N,YUBA,"Yuba City, CA",Y,Y,Y
18182024,1818,2024,CA0580200,CA0580200,,N,N,,I,WHEATLAND,WHEATLAND PD,Wheatland,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,City,4130,23357,CAUCR0001,Department of Justice Criminal Justice Statistics Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,0,2,2,1.7,2.2,2021-01-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,2023-03-01,N,YUBA,"Yuba City, CA",Y,Y,Y
18232024,1823,2024,CADIT0200,CADIT0200,,Y,N,,I,YUROK TRIBAL,YUROK TRIBAL,Yurok Tribal,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,Tribal,0,32621,CADIT0200,Yurok Tribal,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,3,2,5,0,0,2021-01-01,2021-01-01,2021-12-01,2021-12-01,2021-12-01,2021-12-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
18252024,1825,2024,CADIT0800,CADIT0800,,Y,N,,I,HOOPA VALLEY TRIBAL,HOOPA VALLEY TRIBAL POLICE DEPARTMENT,Hoopa Valley Tribal,,A,6,California,CA,CA,9,Pacific,4,West,Region IV,Tribal,0,34995,CADIT0800,Hoopa Valley Tribal,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2022-01-01,2022-01-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
